,index,Source,Info Category,COUNTRY,TIME,PRODUCT,EFFICIENCY,FOSSILFUEL,HGENCELL,NUCLEAR,OTHERPANDS,OTHERTECH,RENEWABLE,TOTAL,UNALLOC
4810,4810,IEA,Energy Budget,NZ,2009,RDDUSD,"1,034,000.0","5,231,000.0","1,204,000.0",,"5,122,000.0","1,138,000.0","15,483,000.0","29,213,000.0",
4817,4817,IEA,Energy Budget,NZ,2010,RDDUSD,"1,002,000.0","5,111,000.0","1,166,000.0",,"4,963,000.0","1,103,000.0","14,841,000.0","28,187,000.0",
4824,4824,IEA,Energy Budget,NZ,2011,RDDUSD,"1,073,000.0","4,578,000.0","1,575,000.0",,"506,000.0",,"13,235,000.0","20,967,000.0",
4831,4831,IEA,Energy Budget,NZ,2012,RDDUSD,"1,075,000.0","4,419,000.0","1,578,000.0",,"507,000.0",,"9,950,000.0","17,529,000.0",
4838,4838,IEA,Energy Budget,NZ,2013,RDDUSD,"1,257,000.0","3,858,000.0",,,"1,447,000.0",,"10,684,000.0","17,245,000.0",
4844,4844,IEA,Energy Budget,NZ,2014,RDDUSD,"1,913,000.0","3,797,000.0",,,"1,277,000.0",,"10,433,000.0","17,419,000.0",
4850,4850,IEA,Energy Budget,NZ,2015,RDDUSD,"2,019,000.0000000002","6,283,000.0","105,000.0",,"1,543,000.0",,"7,135,000.0","17,084,000.0",
4856,4856,IEA,Energy Budget,NZ,2016,RDDUSD,"1,979,000.0","3,087,000.0",,,"1,513,000.0",,"5,058,000.0","11,636,000.0",
4862,4862,IEA,Energy Budget,NZ,2017,RDDUSD,"5,607,000.0","6,204,000.0",,,"1,916,000.0",,"5,570,000.0","23,547,000.0","4,250,000.0"
4869,4869,IEA,Energy Budget,NZ,2018,RDDUSD,"6,289,000.0","3,151,000.0","410,000.0",,,,"7,813,000.0","21,651,000.0","3,988,000.0"
4876,4876,IEA,Energy Budget,NZ,2019,RDDUSD,"3,531,000.0","2,874,000.0","1,044,000.0",,"282,000.0",,"9,791,000.0","22,638,000.0","5,116,000.0"
4882,4882,IEA,Energy Budget,NZ,2020,RDDUSD,"1,664,000.0","1,139,000.0","1,110,000.0",,"1,366,000.0","170,000.0","7,176,000.0","19,821,000.0","7,195,000.0"
4888,4888,IEA,Energy Budget,NZ,2021,RDDUSD,"1,263,000.0","1,084,000.0","1,296,000.0",,"1,802,000.0","148,000.0","6,727,000.0","14,402,000.0","2,081,999.9999999998"
4894,4894,IEA,Energy Budget,POLAND,2008,RDDUSD,"391,000.0","1,172,000.0","741,000.0","1,393,000.0","52,000.0",,"675,000.0","4,425,000.0",
4900,4900,IEA,Energy Budget,POLAND,2009,RDDUSD,"43,223,000.0","22,859,000.0","3,331,000.0","3,277,000.0","14,050,000.0","841,000.0","27,755,000.0","115,336,000.0",
4906,4906,IEA,Energy Budget,POLAND,2010,RDDUSD,"62,451,000.0","39,052,000.0","2,280,000.0","5,812,000.0","21,882,000.0","1,169,000.0","28,132,000.0","160,777,000.0",
4912,4912,IEA,Energy Budget,POLAND,2011,RDDUSD,"59,686,000.0","50,885,000.0","7,264,000.0","6,923,000.0","25,381,000.0","1,125,000.0","33,192,999.999999996","184,456,000.0",
4918,4918,IEA,Energy Budget,POLAND,2012,RDDUSD,"40,818,000.0","29,695,000.0","6,857,000.0","8,233,000.000000001","16,671,000.0","1,375,000.0","18,875,000.0","122,524,000.0",
4924,4924,IEA,Energy Budget,POLAND,2013,RDDUSD,"28,421,000.0","54,410,000.0","7,013,000.0","7,785,000.0","16,117,999.999999998","1,256,000.0","14,400,000.0","129,402,999.99999999",
4930,4930,IEA,Energy Budget,POLAND,2014,RDDUSD,"23,967,000.0","34,022,000.0","2,265,000.0","18,270,000.0","18,822,000.0","1,560,000.0","18,266,000.0","117,173,000.0",
4936,4936,IEA,Energy Budget,POLAND,2015,RDDUSD,"9,469,000.0","29,862,000.0","803,000.0","16,633,000.0","18,482,000.0","2,077,999.9999999998","19,894,000.0","97,220,000.0",
4942,4942,IEA,Energy Budget,POLAND,2016,RDDUSD,"9,244,000.0","13,147,000.0","906,000.0","7,179,000.0","8,276,000.0","2,388,000.0","14,700,000.0","55,840,000.0",
4948,4948,IEA,Energy Budget,POLAND,2017,RDDUSD,"8,872,000.0","13,475,000.0","753,000.0","5,102,000.0","6,837,000.0","5,716,000.0","16,146,999.999999998","57,177,000.0","275,000.0"
4954,4954,IEA,Energy Budget,POLAND,2018,RDDUSD,"11,574,000.0","10,672,000.0","660,000.0","4,567,000.0","5,520,000.0","6,223,000.0","16,594,000.000000002","56,335,000.0","526,000.0"
4960,4960,IEA,Energy Budget,POLAND,2019,RDDUSD,"15,329,000.0","8,351,000.000000001","1,557,000.0","6,523,000.0","10,360,000.0","6,954,000.0","15,379,000.0","65,045,000.0","592,000.0"
4966,4966,IEA,Energy Budget,POLAND,2020,RDDUSD,"20,504,000.0","11,011,000.0","2,024,000.0","9,483,000.0","17,216,000.0","12,446,000.0","13,199,000.0","91,771,000.0","5,889,000.0"
4972,4972,IEA,Energy Budget,POLAND,2021,RDDUSD,"20,421,000.0","8,662,000.0","5,336,000.0","6,615,000.0","14,506,000.0","9,866,000.0","16,401,000.0","116,450,000.0","34,645,000.0"
4978,4978,IEA,Energy Budget,POLAND,2022,RDDUSD,"16,387,000.0","11,800,000.0","5,009,000.0","8,706,000.0","11,008,000.0","7,662,000.0","27,710,000.0","159,582,000.0","71,300,000.0"
4984,4984,IEA,Energy Budget,PORTUGAL,1980,RDDUSD,"604,000.0","94,000.0",,"12,113,000.0",,"215,000.0","2,629,000.0","15,641,000.0",
4990,4990,IEA,Energy Budget,PORTUGAL,1981,RDDUSD,"808,000.0","114,000.0",,"8,710,000.0",,"194,000.0","2,596,000.0","12,433,000.0",
4996,4996,IEA,Energy Budget,PORTUGAL,1983,RDDUSD,"1,247,000.0","129,000.0",,"3,999,000.0","912,000.0","4,136,000.0","4,675,000.0","15,106,000.0",
5002,5002,IEA,Energy Budget,PORTUGAL,1984,RDDUSD,"7,266,000.0","453,000.0",,"4,650,000.0","747,000.0","4,840,000.0","6,659,000.0","24,603,000.0",
5008,5008,IEA,Energy Budget,PORTUGAL,1985,RDDUSD,"6,355,000.0","619,000.0",,"4,062,999.9999999995","857,000.0","4,930,000.0","6,558,000.0","23,382,000.0",
5014,5014,IEA,Energy Budget,PORTUGAL,1986,RDDUSD,"2,135,000.0","1,093,000.0",,"4,142,000.0000000005",,"3,233,000.0","5,613,000.0","16,218,000.0",
5020,5020,IEA,Energy Budget,PORTUGAL,1987,RDDUSD,"2,476,000.0","2,683,000.0",,"4,035,000.0",,"4,313,000.0","4,438,000.0","17,944,000.0",
5026,5026,IEA,Energy Budget,PORTUGAL,1988,RDDUSD,"2,973,000.0","1,279,000.0",,"3,104,000.0","211,000.0","2,976,000.0","3,716,000.0","14,259,000.0",
5032,5032,IEA,Energy Budget,PORTUGAL,1989,RDDUSD,"2,553,000.0","2,590,000.0",,"3,632,000.0","293,000.0","2,780,000.0","5,358,000.0","17,207,000.0",
5038,5038,IEA,Energy Budget,PORTUGAL,1990,RDDUSD,"4,042,000.0","1,724,000.0",,"8,068,000.0","93,000.0","3,134,000.0","2,896,000.0","19,959,000.0",
5044,5044,IEA,Energy Budget,PORTUGAL,1991,RDDUSD,"1,802,000.0","1,258,000.0",,"4,827,000.0",,"2,252,000.0","2,775,000.0","12,918,000.0",
5050,5050,IEA,Energy Budget,PORTUGAL,1992,RDDUSD,"890,000.0","2,631,000.0",,"3,357,000.0","35,000.0","202,000.0","3,799,000.0","10,914,000.0",
5056,5056,IEA,Energy Budget,PORTUGAL,1993,RDDUSD,"1,567,000.0","909,000.0",,"2,009,999.9999999998","55,000.0","48,000.0","2,505,000.0","7,099,000.0",
5062,5062,IEA,Energy Budget,PORTUGAL,1994,RDDUSD,"649,000.0","424,000.0",,"3,620,000.0",,"10,000.0","929,000.0","5,631,000.0",
5068,5068,IEA,Energy Budget,PORTUGAL,1995,RDDUSD,"1,297,000.0","269,000.0",,"170,000.0","21,000.0","29,000.0","870,000.0","2,658,000.0",
5074,5074,IEA,Energy Budget,PORTUGAL,1996,RDDUSD,"1,093,000.0","143,000.0",,"198,000.0","15,000.0","19,000.0","1,861,000.0","3,328,000.0",
5080,5080,IEA,Energy Budget,PORTUGAL,1997,RDDUSD,"999,000.0","110,000.0",,"117,000.0","15,000.0","17,000.0","897,000.0","2,153,000.0",
5086,5086,IEA,Energy Budget,PORTUGAL,1998,RDDUSD,"171,000.0","320,000.0",,,"58,000.0","279,000.0","2,013,000.0","2,842,000.0",
5092,5092,IEA,Energy Budget,PORTUGAL,1999,RDDUSD,"304,000.0","569,000.0",,,"26,000.0","352,000.0","2,154,000.0","3,405,000.0",
5098,5098,IEA,Energy Budget,PORTUGAL,2000,RDDUSD,"337,000.0","532,000.0",,,"25,000.0","286,000.0","1,260,000.0","2,438,000.0",
5104,5104,IEA,Energy Budget,PORTUGAL,2001,RDDUSD,"513,000.0","263,000.0",,,"97,000.0","29,000.0","629,000.0","1,531,000.0",
5110,5110,IEA,Energy Budget,PORTUGAL,2002,RDDUSD,"153,000.0","978,000.0",,,"12,000.0",,"1,914,000.0","3,058,000.0",
5116,5116,IEA,Energy Budget,PORTUGAL,2003,RDDUSD,"135,000.0","383,000.0",,"2,956,000.0",,"30,000.0","375,000.0","3,879,000.0",
5123,5123,IEA,Energy Budget,PORTUGAL,2004,RDDUSD,"1,607,000.0","894,000.0",,,,,"1,786,000.0","4,286,000.0",
5130,5130,IEA,Energy Budget,PORTUGAL,2005,RDDUSD,"874,000.0","531,000.0","85,000.0","908,000.0",,"122,000.0","719,000.0","3,238,000.0",
5137,5137,IEA,Energy Budget,PORTUGAL,2006,RDDUSD,"7,000.0","30,000.0",,"1,209,000.0","14,000.0",,"487,000.0","1,745,000.0",
5144,5144,IEA,Energy Budget,PORTUGAL,2007,RDDUSD,"46,000.0","105,000.0","68,000.0","1,270,000.0","20,000.0","54,000.0","1,044,999.9999999999","2,607,000.0",
5151,5151,IEA,Energy Budget,PORTUGAL,2008,RDDUSD,"92,000.0","84,000.0","35,000.0","1,298,000.0",,"32,000.0","346,000.0","1,886,000.0",
5157,5157,IEA,Energy Budget,PORTUGAL,2009,RDDUSD,"244,000.0","153,000.0","52,000.0","2,973,000.0",,,"1,102,000.0","4,527,000.0",
5163,5163,IEA,Energy Budget,PORTUGAL,2010,RDDUSD,"213,000.0","453,000.0","222,000.0","69,000.0","215,000.0","6,000.0","881,000.0","2,059,000.0000000002",
5170,5170,IEA,Energy Budget,PORTUGAL,2011,RDDUSD,"478,000.0","67,000.0",,,"414,000.0","42,000.0","401,000.0","1,402,000.0",
5177,5177,IEA,Energy Budget,PORTUGAL,2012,RDDUSD,"914,000.0","183,000.0","37,000.0",,"348,000.0","444,000.0","1,897,000.0","3,823,000.0",
5183,5183,IEA,Energy Budget,PORTUGAL,2013,RDDUSD,"2,645,000.0","748,000.0","753,000.0","25,000.0","4,000.0","1,082,000.0","6,678,000.0","11,934,000.0",
5189,5189,IEA,Energy Budget,PORTUGAL,2014,RDDUSD,"2,586,000.0","654,000.0","718,000.0",,"26,000.0","1,012,999.9999999999","6,219,000.0","11,217,000.0",
5195,5195,IEA,Energy Budget,PORTUGAL,2015,RDDUSD,"2,180,000.0","612,000.0","616,000.0",,"26,000.0","864,000.0","5,415,000.0","72,926,000.0","63,214,000.0"
5201,5201,IEA,Energy Budget,PORTUGAL,2016,RDDUSD,,,,,,,,"70,339,000.0","70,339,000.0"
5207,5207,IEA,Energy Budget,PORTUGAL,2017,RDDUSD,,,,,,,,"72,526,000.0","72,526,000.0"
5213,5213,IEA,Energy Budget,PORTUGAL,2018,RDDUSD,,,,,,,,"76,670,000.0","76,670,000.0"
5219,5219,IEA,Energy Budget,PORTUGAL,2019,RDDUSD,"23,088,000.0","993,000.0","4,299,000.0","4,579,000.0","5,310,000.0","9,882,000.0","12,591,000.0","60,742,000.0",
5225,5225,IEA,Energy Budget,PORTUGAL,2020,RDDUSD,"25,592,000.0","676,000.0","3,622,000.0","3,919,000.0","7,088,000.0","14,031,000.0","15,235,000.0","70,161,000.0",
5231,5231,IEA,Energy Budget,PORTUGAL,2021,RDDUSD,"29,399,000.0","1,775,000.0","4,877,000.0","3,676,000.0","7,943,000.0","17,577,000.0","15,993,000.0","81,239,000.0",
5237,5237,IEA,Energy Budget,PORTUGAL,2022,RDDUSD,,,,,,,,"73,206,000.0","73,206,000.0"
5243,5243,IEA,Energy Budget,SLOVAKIA,2002,RDDUSD,"131,000.0",,,"86,000.0","9,000.0","39,000.0",,,
5249,5249,IEA,Energy Budget,SLOVAKIA,2003,RDDUSD,"271,000.0",,,"79,000.0","7,000.0","12,000.0","7,000.0",,
5255,5255,IEA,Energy Budget,SLOVAKIA,2004,RDDUSD,"243,000.0",,,"65,000.0",,"10,000.0","6,000.0",,
5261,5261,IEA,Energy Budget,SLOVAKIA,2008,RDDUSD,"1,222,000.0","1,515,000.0","1,570,000.0","7,041,000.0","267,000.0","4,720,000.0","4,660,000.0","20,996,000.0",
5267,5267,IEA,Energy Budget,SLOVAKIA,2009,RDDUSD,"1,614,000.0","1,720,000.0","1,679,000.0","7,213,000.0","310,000.0","4,853,000.0","5,710,000.0","23,100,000.0",
5273,5273,IEA,Energy Budget,SLOVAKIA,2010,RDDUSD,"1,773,000.0","2,136,000.0","1,755,000.0","7,257,000.0","350,000.0","4,911,000.0","6,619,000.0","24,801,000.0",
5279,5279,IEA,Energy Budget,SLOVAKIA,2011,RDDUSD,"755,000.0","1,435,000.0",,"6,222,000.0","5,469,000.0","109,000.0","17,751,000.0","31,742,000.0",
5285,5285,IEA,Energy Budget,SLOVAKIA,2012,RDDUSD,"727,000.0","347,000.0",,"7,479,000.0","5,428,000.0","75,000.0","16,215,000.0","30,271,000.0",
5291,5291,IEA,Energy Budget,SLOVAKIA,2013,RDDUSD,"1,774,000.0","172,000.0","99,000.0","4,451,000.0","2,942,000.0","4,671,000.0","17,040,000.0","31,148,000.0",
5297,5297,IEA,Energy Budget,SLOVAKIA,2014,RDDUSD,"5,453,000.0","62,000.0",,"2,748,000.0","30,000.0","1,373,000.0","15,684,000.0","25,350,000.0",
5303,5303,IEA,Energy Budget,SLOVAKIA,2015,RDDUSD,"690,000.0","11,000.0","21,000.0","382,000.0","537,000.0","575,000.0","1,458,000.0","3,675,000.0",
5309,5309,IEA,Energy Budget,SLOVAKIA,2016,RDDUSD,"1,166,000.0",,"68,000.0","1,179,000.0","1,162,000.0","7,100,000.0","12,476,000.0","23,152,000.0",
5315,5315,IEA,Energy Budget,SLOVAKIA,2017,RDDUSD,"1,325,000.0","16,000.0","11,000.0","219,000.0","510,000.0","52,000.0","415,000.0","2,549,000.0",
5321,5321,IEA,Energy Budget,SLOVAKIA,2018,RDDUSD,"3,177,000.0","28,000.0","97,000.0","399,000.0","343,000.0","11,000.0","1,104,000.0","5,159,000.0",
5327,5327,IEA,Energy Budget,SLOVAKIA,2019,RDDUSD,"2,937,000.0",,"18,000.0","469,000.0","448,000.0","160,000.0","855,000.0","4,888,000.0",
5333,5333,IEA,Energy Budget,SLOVAKIA,2020,RDDUSD,"6,952,000.0","6,000.0","90,000.0","2,563,000.0","280,000.0","36,000.0","507,000.0","10,434,000.0",
5339,5339,IEA,Energy Budget,SLOVAKIA,2021,RDDUSD,"8,621,000.0","9,000.0","93,000.0","48,000.0","192,000.0","35,000.0","357,000.0","9,355,000.0",
5345,5345,IEA,Energy Budget,SLOVAKIA,2022,RDDUSD,"7,296,000.0","10,000.0","63,000.0","177,000.0","314,000.0","75,000.0","495,000.0","8,430,000.0",
5351,5351,IEA,Energy Budget,SLOVAKIA,2023,RDDUSD,"19,124,000.0","9,000.0","57,000.0","1,637,000.0","496,000.0","51,000.0","383,000.0","21,757,000.0",
5357,5357,IEA,Energy Budget,SPAIN,1974,RDDUSD,"2,841,000.0","27,982,000.0",,"107,365,000.0",,"25,614,000.0","1,420,000.0","165,238,000.0",
5363,5363,IEA,Energy Budget,SPAIN,1975,RDDUSD,"6,906,000.0","25,988,000.0",,"101,937,000.0",,"24,609,000.0","3,892,000.0","163,332,000.0",
5369,5369,IEA,Energy Budget,SPAIN,1976,RDDUSD,"11,508,000.0","24,049,000.0",,"96,777,000.0",,"25,592,000.0","10,174,000.0","168,100,000.0",
5375,5375,IEA,Energy Budget,SPAIN,1977,RDDUSD,"8,763,000.0","4,579,000.0",,"88,487,000.0",,"16,727,000.0","16,784,000.0","135,340,000.0",
5381,5381,IEA,Energy Budget,SPAIN,1978,RDDUSD,"8,199,999.999999999","12,900,000.0",,"121,523,000.0",,"14,287,000.0","11,294,000.0","168,212,000.0",
5387,5387,IEA,Energy Budget,SPAIN,1979,RDDUSD,"10,499,000.0","25,477,000.0",,"120,585,000.0",,"7,892,000.0","26,563,000.0","191,016,000.0",
5393,5393,IEA,Energy Budget,SPAIN,1980,RDDUSD,"7,492,000.0","41,646,000.0",,"99,880,000.0",,"8,196,999.999999999","66,572,999.99999999","223,788,000.0",
5399,5399,IEA,Energy Budget,SPAIN,1981,RDDUSD,"11,212,000.0","32,183,000.0",,"108,711,000.0","1,978,000.0","5,868,000.0","48,240,000.0","208,182,000.0",
5405,5405,IEA,Energy Budget,SPAIN,1982,RDDUSD,"27,707,000.0","55,065,000.0",,"50,320,000.0","3,183,000.0","5,524,000.0","48,196,000.0","189,995,000.0",
5411,5411,IEA,Energy Budget,SPAIN,1983,RDDUSD,"34,270,000.0","96,283,000.0",,"51,500,000.0","58,404,000.0","37,077,000.0","58,331,000.0","335,869,000.0",
5417,5417,IEA,Energy Budget,SPAIN,1984,RDDUSD,"108,534,000.0","82,584,000.0",,"58,424,000.0","62,113,000.0","32,982,999.999999996","103,894,000.0","448,535,000.0",
5423,5423,IEA,Energy Budget,SPAIN,1985,RDDUSD,"18,099,000.0","19,453,000.0",,"31,774,000.0","13,151,000.0","18,925,000.0","33,935,000.0","135,338,000.0",
5429,5429,IEA,Energy Budget,SPAIN,1986,RDDUSD,"9,310,000.0","4,219,000.0",,"18,260,000.0","26,985,000.0",,"29,515,000.0","88,293,000.0",
5435,5435,IEA,Energy Budget,SPAIN,1987,RDDUSD,"7,186,000.0","13,393,000.0",,"23,215,000.0","25,264,000.0",,"19,739,000.0","88,796,000.0",
5441,5441,IEA,Energy Budget,SPAIN,1988,RDDUSD,"7,363,000.0","7,954,000.0",,"42,224,000.0",,"32,590,000.000000004","21,342,000.0","111,473,000.0",
5447,5447,IEA,Energy Budget,SPAIN,1989,RDDUSD,"2,991,000.0","3,222,000.0",,"56,555,000.0",,"23,930,000.0","22,696,000.0","109,395,000.0",
5453,5453,IEA,Energy Budget,SPAIN,1990,RDDUSD,"5,635,000.0","4,409,000.0",,"37,298,000.0",,,"30,344,000.0","77,686,000.0",
5459,5459,IEA,Energy Budget,SPAIN,1991,RDDUSD,"65,328,999.99999999","5,397,000.0",,"45,709,000.0",,"32,330,000.0","25,305,000.0","174,073,000.0",
5465,5465,IEA,Energy Budget,SPAIN,1992,RDDUSD,"19,076,000.0","3,671,000.0",,"49,103,000.0",,"31,636,000.0","34,546,000.0","138,033,000.0",
5471,5471,IEA,Energy Budget,SPAIN,1993,RDDUSD,"7,253,000.0","2,379,000.0",,"45,017,000.0",,"29,456,000.0","30,796,000.0","114,903,000.0",
5477,5477,IEA,Energy Budget,SPAIN,1994,RDDUSD,"11,850,000.0","6,510,000.0",,"53,146,000.0",,"28,250,000.0","22,625,000.0","122,381,000.0",
5483,5483,IEA,Energy Budget,SPAIN,1995,RDDUSD,"9,329,000.0","7,375,000.0",,"50,929,000.0","488,000.0","20,579,000.0","22,222,000.0","110,921,000.0",
5489,5489,IEA,Energy Budget,SPAIN,1996,RDDUSD,"5,699,000.0","6,441,000.0",,"50,946,000.0","493,000.0","20,117,000.0","22,221,000.0","105,918,000.0",
5495,5495,IEA,Energy Budget,SPAIN,1997,RDDUSD,"5,629,000.0","6,039,000.0",,"50,283,000.0","525,000.0","20,570,000.0","22,184,000.0","105,232,000.0",
5501,5501,IEA,Energy Budget,SPAIN,1998,RDDUSD,"10,584,000.0","4,078,999.9999999995",,"34,697,000.0","563,000.0","3,069,000.0","27,658,000.0","80,648,000.0",
5507,5507,IEA,Energy Budget,SPAIN,1999,RDDUSD,"4,968,000.0","8,055,999.999999999",,"33,143,000.0","1,871,000.0","11,193,000.0","23,656,000.0","82,887,000.0",
5513,5513,IEA,Energy Budget,SPAIN,2000,RDDUSD,"6,490,000.0","4,988,000.0",,"38,501,000.0","2,463,000.0","896,000.0","25,697,000.0","79,033,000.0",
5519,5519,IEA,Energy Budget,SPAIN,2001,RDDUSD,"3,602,000.0","6,661,000.0",,"37,708,000.0","1,344,000.0","3,148,000.0","24,030,000.0","76,493,000.0",
5525,5525,IEA,Energy Budget,SPAIN,2002,RDDUSD,"2,904,000.0","3,711,000.0",,"35,854,000.0",,"1,543,000.0","23,650,000.0","67,662,000.0",
5531,5531,IEA,Energy Budget,SPAIN,2003,RDDUSD,"5,771,000.0","4,143,000.0",,"35,573,000.0","703,000.0","3,660,000.0","29,101,000.0","78,952,000.0",
5537,5537,IEA,Energy Budget,SPAIN,2004,RDDUSD,"3,267,000.0","7,181,000.0",,"17,846,000.0",,"2,141,000.0","29,786,000.0","60,220,000.0",
5543,5543,IEA,Energy Budget,SPAIN,2005,RDDUSD,"4,083,999.9999999995","6,222,000.0",,"20,725,000.0",,"1,998,000.0","32,402,000.0","65,430,000.00000001",
